IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover
1353_CE1	1353		CE1	55	4	grand	ADJ	grand	grand	4	1	01-Normé	01-Normé	m	s	_
1353_CE1	1353		CE1	55	48	magnifique	ADJ	magnifique	magnifique	48	1	01-Normé	01-Normé	_	s	_
3034_CE1	3034		CE1	80	12	magique	ADJ	magique	magique	12	1	01-Normé	01-Normé	_	s	_
3034_CE1	3034		CE1	80	23	horrible	ADJ	horrible	lorible	22	2	02-Phono	03-HypoSeg	_	s	_
3034_CE1	3034		CE1	80	78	sauf	ADJ	sauve	sove	77	1	03-Archi	01-Normé	f	s	_
834_CE1	834		CE1	63	15	magique	ADJ	magique	magice	15	1	04-ApproxGraphique	01-Normé	_	s	_
834_CE1	834		CE1	63	30	<unknown>	ADJ	mortal	motal	30	1	04-ApproxGraphique	01-Normé	_	_	_
2530_CE1	2530		CE1	154	20	seul	ADJ	seul	seul	20	1	01-Normé	01-Normé	m	s	_
2530_CE1	2530		CE1	154	45	noir	ADJ	noir	noir	45	1	01-Normé	01-Normé	m	s	_
2530_CE1	2530		CE1	154	52	bleu	ADJ	bleus	bleus	52	1	01-Normé	01-Normé	m	p	_
2530_CE1	2530		CE1	154	60	marron	ADJ	marron	marron	60	1	01-Normé	01-Normé	m	s	_
2530_CE1	2530		CE1	154	87	bizarre	ADJ	bizarre	bizzare	87	1	02-Phono	01-Normé	_	s	_
2530_CE1	2530		CE1	154	102	content	ADJ	content	contant	102	1	02-Phono	01-Normé	m	s	_
1327_CE1	1327		CE1	74	12	vieux	ADJ	vieille	vieille	12	1	01-Normé	01-Normé	f	s	_
1153_CE1	1153		CE1	59	10	gentil	ADJ	gentille	jantille	10	1	02-Phono	01-Normé	f	s	_
