IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover	baseAtt	flexGenreAtt	flexNbAtt	baseProd	flexGenreProd	flexNbProd	ErrBase	ErrFlexGenre	ErrFlexNb
2033_CE1	2033		CE1	128	76	inquiet	ADJ	inquiète	inciette	76	1	04-ApproxGraphique	01-Normé	f	s	_	inquièt	e	_	inciett	e	_	1	0	0
1850_CE1	1850		CE1	132	62	magique	ADJ	magique	magique	61	1	01-Normé	01-Normé	_	s	_	magique	_	_	magique	_	_	0	0	0
1850_CE1	1850		CE1	132	68	bon	ADJ	Bonne	Bonne	67	1	01-Normé	01-Normé	f	s	_	bonn	e	_	bonn	e	_	0	0	0
1850_CE1	1850		CE1	132	79	bon	ADJ	bonnes	bonnes	78	1	01-Normé	01-Normé	f	p	_	bonn	e	s	bonn	e	s	0	0	0
1850_CE1	1850		CE1	132	88	magique	ADJ	magique	magique	87	1	01-Normé	01-Normé	_	s	_	magique	_	_	magique	_	_	0	0	0
936_CE1	936		CE1	47	37	putain	ADJ	putain	putin	37	1	02-Phono	01-Normé	f	s	_
690_CE1	690		CE1	125	60	gras	ADJ	gras	gras	60	1	01-Normé	01-Normé	m	_	_	gras	_	_	gras	_	_	0	0	0
690_CE1	690		CE1	125	68	gros	ADJ	gros	gros	68	1	01-Normé	01-Normé	m	_	_	gros	_	_	gros	_	_	0	0	0
690_CE1	690		CE1	125	70	gras	ADJ	gras	gras	70	1	01-Normé	01-Normé	m	_	_	gras	_	_	gras	_	_	0	0	0
690_CE1	690		CE1	125	106	bon	ADJ	bon	bons	104	1	02-Phono	01-Normé	m	s	_	bon	_	_	bon	_	s	0	0	1
690_CE1	690		CE1	125	113	content	ADJ	content	content	111	1	01-Normé	01-Normé	m	s	_	content	_	_	content	_	_	0	0	0
1834_CE1	1834		CE1	134	7	joli	ADJ	joli	jolie	7	1	02-Phono	01-Normé	m	s	_	joli	_	_	joli	e	_	0	1	0
1834_CE1	1834		CE1	134	8	petit	ADJ	petit	petit	8	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
1834_CE1	1834		CE1	134	18	sombre	ADJ	sombre	sombre	18	1	01-Normé	01-Normé	_	s	_	sombre	_	_	sombre	_	_	0	0	0
1834_CE1	1834		CE1	134	42	vilain	ADJ	vilaine	viléne	42	1	03-Archi	01-Normé	f	s	_	vilain	e	_	vilén	e	_	1	0	0
1834_CE1	1834		CE1	134	119	sauf	ADJ	sauf	sove	121	1	06-ApproxArchi	01-Normé	m	s	_	sauf	_	_	sov	e	_	1	1	0
1332_CE1	1332		CE1	62	4	méchant	ADJ	méchante	méchante	4	1	01-Normé	01-Normé	f	s	_	méchant	e	_	méchant	e	_	0	0	0
1332_CE1	1332		CE1	62	8	méchant	ADJ	méchante	méchante	8	1	01-Normé	01-Normé	f	s	_	méchant	e	_	méchant	e	_	0	0	0
1332_CE1	1332		CE1	62	17	petit	ADJ	petit	petit	17	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
1332_CE1	1332		CE1	62	26	méchant	ADJ	méchante	méchante	26	1	01-Normé	01-Normé	f	s	_	méchant	e	_	méchant	e	_	0	0	0
1332_CE1	1332		CE1	62	40	méchant	ADJ	méchant	méchant	40	1	01-Normé	01-Normé	m	s	_	méchant	_	_	méchant	_	_	0	0	0
2711_CE1	2711		CE1	97	11	malade	ADJ	malade	malade	11	1	01-Normé	01-Normé	_	s	_	malade	_	_	malade	_	_	0	0	0
2711_CE1	2711		CE1	97	19	grand	ADJ	grand	grand	19	1	01-Normé	01-Normé	m	s	_	grand	_	_	grand	_	_	0	0	0
1349_CE1	1349		CE1	75	35	mignon	ADJ	mignonne	minion	32	1	05-ApproxPhono	01-Normé	f	s	_	mignonn	e	_	minion	_	_	1	1	0
1349_CE1	1349		CE1	75	40	gentil	ADJ	gentille	gantie	37	1	04-ApproxGraphique	01-Normé	f	s	_	gentill	e	_	ganti	e	_	1	0	0
1349_CE1	1349		CE1	75	44	doux	ADJ	douce	dousse	41	1	02-Phono	01-Normé	f	s	_	douc	e	_	douss	e	_	1	0	0
1349_CE1	1349		CE1	75	63	féroce	ADJ	féroce	éféros	56	1	04-ApproxGraphique	01-Normé	_	s	_	féroce	_	_	éféro	_	s	1	0	1
1349_CE1	1349		CE1	75	71	vrai	ADJ	vrai	vrai	63	1	01-Normé	01-Normé	m	s	_	vrai	_	_	vrai	_	_	0	0	0
103_CE1	103		CE1	90	13	petit	ADJ	petit	petit	13	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
103_CE1	103		CE1	90	15	rouge	ADJ	rouge	rouge	15	1	01-Normé	01-Normé	_	s	_	rouge	_	_	rouge	_	_	0	0	0
103_CE1	103		CE1	90	41	bon	ADJ	bon	bon	41	1	01-Normé	01-Normé	m	s	_	bon	_	_	bon	_	_	0	0	0
103_CE1	103		CE1	90	69	petit	ADJ	petit	petit	66	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
103_CE1	103		CE1	90	71	rouge	ADJ	rouge	rouge	68	1	01-Normé	01-Normé	_	s	_	rouge	_	_	rouge	_	_	0	0	0
103_CE1	103		CE1	90	81	porte	ADJ	porte	porte	78	1	01-Normé	01-Normé	f	s	_
