IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover	baseAtt	flexGenreAtt	flexNbAtt	baseProd	flexGenreProd	flexNbProd	ErrBase	ErrFlexGenre	ErrFlexNb
UN-L1-2013-SN-D1-E17_L1	UN-L1-2013-SN-D1-E17		L1	143	11	social	ADJ	sociale	sociale	11	1	01-Normé	01-Normé	f	s	_	social	e	_	social	e	_	0	0	0
UN-L1-2013-SN-D1-E17_L1	UN-L1-2013-SN-D1-E17		L1	143	25	étrange	ADJ	étranges	étranges	25	1	01-Normé	01-Normé	_	p	_	étrange	_	s	étrange	_	s	0	0	0
UN-L1-2013-SN-D1-E17_L1	UN-L1-2013-SN-D1-E17		L1	143	28	autre	ADJ	autres	autres	28	1	01-Normé	01-Normé	_	p	_	autre	_	s	autre	_	s	0	0	0
UN-L1-2013-SN-D1-E13_L1	UN-L1-2013-SN-D1-E13		L1	97	20	noble	ADJ	noble	noble	20	1	01-Normé	01-Normé	_	s	_	noble	_	_	noble	_	_	0	0	0
UN-L1-2013-SN-D1-E13_L1	UN-L1-2013-SN-D1-E13		L1	97	22	intransigeant	ADJ	intransigeante	intransigeante	22	1	01-Normé	01-Normé	f	s	_	intransigeant	e	_	intransigeant	e	_	0	0	0
UN-L1-2013-SN-D1-E13_L1	UN-L1-2013-SN-D1-E13		L1	97	43	rare	ADJ	rare	rare	43	1	01-Normé	01-Normé	_	s	_	rare	_	_	rare	_	_	0	0	0
UN-L1-2013-SN-D1-E13_L1	UN-L1-2013-SN-D1-E13		L1	97	56	propriétaire	ADJ	propriétaire	propriétaire	56	1	01-Normé	01-Normé	_	s	_	propriétaire	_	_	propriétaire	_	_	0	0	0
UN-L1-2013-SN-D1-E13_L1	UN-L1-2013-SN-D1-E13		L1	97	87	familial	ADJ	familial	familial	87	1	01-Normé	01-Normé	m	s	_	familial	_	_	familial	_	_	0	0	0
UN-L1-2013-SN-D1-E13_L1	UN-L1-2013-SN-D1-E13		L1	97	91	final	ADJ	finale	finale	91	1	01-Normé	01-Normé	f	s	_	final	e	_	final	e	_	0	0	0
UN-L1-2013-SN-D1-E23_L1	UN-L1-2013-SN-D1-E23		L1	139	64	cruel	ADJ	cruel	cruel	64	1	01-Normé	01-Normé	m	s	_	cruel	_	_	cruel	_	_	0	0	0
UN-L1-2013-SN-D1-E23_L1	UN-L1-2013-SN-D1-E23		L1	139	95	claudicant	ADJ	claudicante	claudicante	95	1	01-Normé	01-Normé	f	s	_	claudicant	e	_	claudicant	e	_	0	0	0
UN-L1-2013-SN-D1-E23_L1	UN-L1-2013-SN-D1-E23		L1	139	102	physique	ADJ	physiques	physiques	102	1	01-Normé	01-Normé	_	p	_	physique	_	s	physique	_	s	0	0	0
